country,countryLabel,capital,capitalLabel,flag,popolation,surface,unicode,map,linkcount
http://www.wikidata.org/entity/Q917,Bhutan,http://www.wikidata.org/entity/Q9270,Thimphu,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Bhutan.svg,807610,38394,🇧🇹,http://commons.wikimedia.org/wiki/Special:FilePath/Bhutan%20%28orthographic%20projection%29.svg,265
http://www.wikidata.org/entity/Q1008,Ivory Coast,http://www.wikidata.org/entity/Q3768,Yamoussoukro,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20C%C3%B4te%20d%27Ivoire.svg,24294750,322463,🇨🇮,http://commons.wikimedia.org/wiki/Special:FilePath/CIV%20orthographic.svg,264
http://www.wikidata.org/entity/Q1008,Ivory Coast,http://www.wikidata.org/entity/Q3768,Yamoussoukro,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20C%C3%B4te%20d%27Ivoire.svg,24294750,322463,🇨🇮,http://commons.wikimedia.org/wiki/Special:FilePath/LocationCotedIvoire.svg,264
http://www.wikidata.org/entity/Q813,Kyrgyzstan,http://www.wikidata.org/entity/Q9361,Bishkek,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kyrgyzstan.svg,6201500,199951,🇰🇬,http://commons.wikimedia.org/wiki/Special:FilePath/LocationKyrgyzstan.svg,263
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q3808,Yaoundé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Cameroon.svg,24053727,475442,🇨🇲,http://commons.wikimedia.org/wiki/Special:FilePath/CMR%20orthographic.svg,263
http://www.wikidata.org/entity/Q1009,Cameroon,http://www.wikidata.org/entity/Q3808,Yaoundé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Cameroon.svg,24053727,475442,🇨🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationCameroon.svg,263
http://www.wikidata.org/entity/Q265,Uzbekistan,http://www.wikidata.org/entity/Q269,Tashkent,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Uzbekistan.svg,32387200,448978,🇺🇿,http://commons.wikimedia.org/wiki/Special:FilePath/UZB%20orthographic.svg,263
http://www.wikidata.org/entity/Q657,Chad,http://www.wikidata.org/entity/Q3659,N'Djamena,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Chad.svg,15477751,1284000,🇹🇩,http://commons.wikimedia.org/wiki/Special:FilePath/LocationChad.svg,263
http://www.wikidata.org/entity/Q657,Chad,http://www.wikidata.org/entity/Q3659,N'Djamena,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Chad.svg,15477751,1284000,🇹🇩,http://commons.wikimedia.org/wiki/Special:FilePath/TCD%20orthographic.svg,263
http://www.wikidata.org/entity/Q813,Kyrgyzstan,http://www.wikidata.org/entity/Q9361,Bishkek,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kyrgyzstan.svg,6201500,199951,🇰🇬,http://commons.wikimedia.org/wiki/Special:FilePath/Kyrgyzstan%20on%20the%20globe%20%28Eurasia%20centered%29.svg,263
http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q3861,Doha,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Qatar.svg,2639211,11437,🇶🇦,http://commons.wikimedia.org/wiki/Special:FilePath/QAT%20orthographic.svg,262
http://www.wikidata.org/entity/Q878,United Arab Emirates,http://www.wikidata.org/entity/Q1519,Abu Dhabi,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20United%20Arab%20Emirates.svg,9400145,83600,🇦🇪,http://commons.wikimedia.org/wiki/Special:FilePath/United%20Arab%20Emirates%20on%20the%20globe%20%28United%20Arab%20Emirates%20centered%29.svg,262
http://www.wikidata.org/entity/Q1036,Uganda,http://www.wikidata.org/entity/Q3894,Kampala,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Uganda.svg,42862958,241038,🇺🇬,http://commons.wikimedia.org/wiki/Special:FilePath/LocationUganda.svg,262
http://www.wikidata.org/entity/Q1036,Uganda,http://www.wikidata.org/entity/Q3894,Kampala,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Uganda.svg,42862958,241038,🇺🇬,http://commons.wikimedia.org/wiki/Special:FilePath/Uganda%20%28orthographic%20projection%29.svg,262
http://www.wikidata.org/entity/Q912,Mali,http://www.wikidata.org/entity/Q3703,Bamako,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mali.svg,18541980,1240192,🇲🇱,http://commons.wikimedia.org/wiki/Special:FilePath/LocationMali.svg,261
http://www.wikidata.org/entity/Q912,Mali,http://www.wikidata.org/entity/Q3703,Bamako,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mali.svg,18541980,1240192,🇲🇱,http://commons.wikimedia.org/wiki/Special:FilePath/Mali%20%28orthographic%20projection%29.svg,261
http://www.wikidata.org/entity/Q953,Zambia,http://www.wikidata.org/entity/Q3881,Lusaka,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Zambia.svg,17094130,752618,🇿🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationZambia.svg,260
http://www.wikidata.org/entity/Q953,Zambia,http://www.wikidata.org/entity/Q3881,Lusaka,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Zambia.svg,17094130,752618,🇿🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Zambia%20%28orthographic%20projection%29.svg,260
http://www.wikidata.org/entity/Q953,Zambia,http://www.wikidata.org/entity/Q3881,Lusaka,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Zambia.svg,17094130,752618,🇿🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Zambia%20on%20the%20globe%20%28Zambia%20centered%29.svg,260
http://www.wikidata.org/entity/Q962,Benin,http://www.wikidata.org/entity/Q3799,Porto-Novo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Benin.svg,11175692,114763,🇧🇯,http://commons.wikimedia.org/wiki/Special:FilePath/BEN%20orthographic.svg,260
http://www.wikidata.org/entity/Q962,Benin,http://www.wikidata.org/entity/Q3799,Porto-Novo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Benin.svg,11175692,114763,🇧🇯,http://commons.wikimedia.org/wiki/Special:FilePath/Benin%20on%20the%20globe%20%28Africa%20centered%29.svg,260
http://www.wikidata.org/entity/Q962,Benin,http://www.wikidata.org/entity/Q3799,Porto-Novo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Benin.svg,11175692,114763,🇧🇯,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBenin.svg,260
http://www.wikidata.org/entity/Q1029,Mozambique,http://www.wikidata.org/entity/Q3889,Maputo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mozambique.svg,29668834,801590,🇲🇿,http://commons.wikimedia.org/wiki/Special:FilePath/LocationMozambique.svg,260
http://www.wikidata.org/entity/Q1029,Mozambique,http://www.wikidata.org/entity/Q3889,Maputo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mozambique.svg,29668834,801590,🇲🇿,http://commons.wikimedia.org/wiki/Special:FilePath/Mozambique%20%28orthographic%20projection%29.svg,260
http://www.wikidata.org/entity/Q817,Kuwait,http://www.wikidata.org/entity/Q35178,Kuwait City,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Kuwait.svg,4600000,17818,🇰🇼,http://commons.wikimedia.org/wiki/Special:FilePath/KWT%20orthographic.svg,258
http://www.wikidata.org/entity/Q874,Turkmenistan,http://www.wikidata.org/entity/Q23438,Ashgabat,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Turkmenistan.svg,5850901,491210,🇹🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationTurkmenistan.svg,258
http://www.wikidata.org/entity/Q874,Turkmenistan,http://www.wikidata.org/entity/Q23438,Ashgabat,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Turkmenistan.svg,5850901,491210,🇹🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Turkmenistan%20on%20the%20globe%20%28Turkmenistan%20centered%29.svg,258
http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q3688,Nouakchott,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mauritania.svg,4420184,1030700,🇲🇷,http://commons.wikimedia.org/wiki/Special:FilePath/LocationMauritania.svg,258
http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q3688,Nouakchott,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Mauritania.svg,4420184,1030700,🇲🇷,http://commons.wikimedia.org/wiki/Special:FilePath/Mauritania%20%28orthographic%20projection%29.svg,258
http://www.wikidata.org/entity/Q963,Botswana,http://www.wikidata.org/entity/Q3919,Gaborone,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Botswana.svg,2291661,581737,🇧🇼,http://commons.wikimedia.org/wiki/Special:FilePath/Botswana%20%28orthographic%20projection%29.svg,258
http://www.wikidata.org/entity/Q963,Botswana,http://www.wikidata.org/entity/Q3919,Gaborone,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Botswana.svg,2291661,581737,🇧🇼,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBotswana.svg,258
http://www.wikidata.org/entity/Q800,Costa Rica,http://www.wikidata.org/entity/Q3070,San José,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Costa%20Rica%20%28state%29.svg,4905769,51100,🇨🇷,http://commons.wikimedia.org/wiki/Special:FilePath/Costa%20Rica%20%28orthographic%20projection%29.svg,258
http://www.wikidata.org/entity/Q800,Costa Rica,http://www.wikidata.org/entity/Q3070,San José,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Costa%20Rica%20%28state%29.svg,4905769,51100,🇨🇷,http://commons.wikimedia.org/wiki/Special:FilePath/LocationCostaRica.svg,258
http://www.wikidata.org/entity/Q1032,Niger,http://www.wikidata.org/entity/Q3674,Niamey,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Niger.svg,21477348,1268260.197893,🇳🇪,http://commons.wikimedia.org/wiki/Special:FilePath/LocationNiger.svg,257
http://www.wikidata.org/entity/Q1032,Niger,http://www.wikidata.org/entity/Q3674,Niamey,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Niger.svg,21477348,1268260.197893,🇳🇪,http://commons.wikimedia.org/wiki/Special:FilePath/Niger%20%28orthographic%20projection%29.svg,257
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q3777,Ouagadougou,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burkina%20Faso.svg,19193382,274200,🇧🇫,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBurkinaFaso.svg,257
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q3777,Ouagadougou,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burkina%20Faso.svg,19193382,274200,🇧🇫,http://commons.wikimedia.org/wiki/Special:FilePath/BFA%20orthographic.svg,257
http://www.wikidata.org/entity/Q965,Burkina Faso,http://www.wikidata.org/entity/Q3777,Ouagadougou,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burkina%20Faso.svg,19193382,274200,🇧🇫,http://commons.wikimedia.org/wiki/Special:FilePath/Burkina%20Faso%20on%20the%20globe%20%28Africa%20centered%29.svg,257
http://www.wikidata.org/entity/Q986,Eritrea,http://www.wikidata.org/entity/Q3642,Asmara,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eritrea.svg,3497000,117600,🇪🇷,http://commons.wikimedia.org/wiki/Special:FilePath/Eritrea%20on%20the%20globe%20%28Africa%20centered%29.svg,256
http://www.wikidata.org/entity/Q986,Eritrea,http://www.wikidata.org/entity/Q3642,Asmara,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Eritrea.svg,3497000,117600,🇪🇷,http://commons.wikimedia.org/wiki/Special:FilePath/LocationEritrea.svg,256
http://www.wikidata.org/entity/Q1041,Senegal,http://www.wikidata.org/entity/Q3718,Dakar,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Senegal.svg,15850567,196722,🇸🇳,http://commons.wikimedia.org/wiki/Special:FilePath/LocationSenegal.svg,256
http://www.wikidata.org/entity/Q1041,Senegal,http://www.wikidata.org/entity/Q3718,Dakar,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Senegal.svg,15850567,196722,🇸🇳,http://commons.wikimedia.org/wiki/Special:FilePath/Senegal%20%28orthographic%20projection%29.svg,256
http://www.wikidata.org/entity/Q967,Burundi,http://www.wikidata.org/entity/Q167551,Gitega,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burundi.svg,10864245,27834,🇧🇮,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBurundi.svg,256
http://www.wikidata.org/entity/Q967,Burundi,http://www.wikidata.org/entity/Q167551,Gitega,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burundi.svg,10864245,27834,🇧🇮,http://commons.wikimedia.org/wiki/Special:FilePath/Burundi%20%28orthographic%20projection%29.svg,256
http://www.wikidata.org/entity/Q967,Burundi,http://www.wikidata.org/entity/Q167551,Gitega,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Burundi.svg,10864245,27834,🇧🇮,http://commons.wikimedia.org/wiki/Special:FilePath/Burundi%20on%20the%20globe%20%28Africa%20centered%29.svg,256
http://www.wikidata.org/entity/Q783,Honduras,http://www.wikidata.org/entity/Q3238,Tegucigalpa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Honduras%20%28darker%20variant%29.svg,9265067,112492,🇭🇳,http://commons.wikimedia.org/wiki/Special:FilePath/Honduras%20%28orthographic%20projection%29.svg,255
http://www.wikidata.org/entity/Q783,Honduras,http://www.wikidata.org/entity/Q3238,Tegucigalpa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Honduras%20%28darker%20variant%29.svg,9265067,112492,🇭🇳,http://commons.wikimedia.org/wiki/Special:FilePath/LocationHonduras.svg,255
http://www.wikidata.org/entity/Q804,Panama,http://www.wikidata.org/entity/Q3306,Panama City,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Panama.svg,4098587,74177.3,🇵🇦,http://commons.wikimedia.org/wiki/Special:FilePath/LocationPanama.svg,255
http://www.wikidata.org/entity/Q804,Panama,http://www.wikidata.org/entity/Q3306,Panama City,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Panama.svg,4098587,74177.3,🇵🇦,http://commons.wikimedia.org/wiki/Special:FilePath/PAN%20orthographic.svg,255
http://www.wikidata.org/entity/Q842,Oman,http://www.wikidata.org/entity/Q3826,Muscat,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Oman.svg,4829480,309500,🇴🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Oman%20%28better%29%20%28orthographic%20projection%29.svg,254
http://www.wikidata.org/entity/Q1005,The Gambia,http://www.wikidata.org/entity/Q3726,Banjul,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20The%20Gambia.svg,2100568,11300,🇬🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Gambia%20%28orthographic%20projection%20with%20inset%29.svg,254
http://www.wikidata.org/entity/Q1005,The Gambia,http://www.wikidata.org/entity/Q3726,Banjul,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20The%20Gambia.svg,2100568,11300,🇬🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGambia.svg,254
http://www.wikidata.org/entity/Q1006,Guinea,http://www.wikidata.org/entity/Q3733,Conakry,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guinea.svg,12717176,245857,🇬🇳,http://commons.wikimedia.org/wiki/Special:FilePath/Guinea%20%28orthographic%20projection%29.svg,254
http://www.wikidata.org/entity/Q1006,Guinea,http://www.wikidata.org/entity/Q3733,Conakry,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guinea.svg,12717176,245857,🇬🇳,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGuinea.svg,254
http://www.wikidata.org/entity/Q1037,Rwanda,http://www.wikidata.org/entity/Q3859,Kigali,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Rwanda.svg,12208407,26338,🇷🇼,http://commons.wikimedia.org/wiki/Special:FilePath/LocationRwanda.svg,254
http://www.wikidata.org/entity/Q1037,Rwanda,http://www.wikidata.org/entity/Q3859,Kigali,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Rwanda.svg,12208407,26338,🇷🇼,http://commons.wikimedia.org/wiki/Special:FilePath/Rwanda%20on%20the%20globe%20%28Africa%20centered%29.svg,254
http://www.wikidata.org/entity/Q929,Central African Republic,http://www.wikidata.org/entity/Q3832,Bangui,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Central%20African%20Republic.svg,4659080,622984,🇨🇫,http://commons.wikimedia.org/wiki/Special:FilePath/CAF%20orthographic.svg,253
http://www.wikidata.org/entity/Q929,Central African Republic,http://www.wikidata.org/entity/Q3832,Bangui,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Central%20African%20Republic.svg,4659080,622984,🇨🇫,http://commons.wikimedia.org/wiki/Special:FilePath/LocationCentralAfricanRepublic.svg,253
http://www.wikidata.org/entity/Q977,Djibouti,http://www.wikidata.org/entity/Q3604,Djibouti,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Djibouti.svg,956985,23200,🇩🇯,http://commons.wikimedia.org/wiki/Special:FilePath/Djibouti%20%28orthographic%20projection%29.svg,253
http://www.wikidata.org/entity/Q977,Djibouti,http://www.wikidata.org/entity/Q3604,Djibouti,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Djibouti.svg,956985,23200,🇩🇯,http://commons.wikimedia.org/wiki/Special:FilePath/LocationDjibouti.svg,253
http://www.wikidata.org/entity/Q1044,Sierra Leone,http://www.wikidata.org/entity/Q3780,Freetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Sierra%20Leone.svg,7557212,71740,🇸🇱,http://commons.wikimedia.org/wiki/Special:FilePath/LocationSierraLeone.svg,253
http://www.wikidata.org/entity/Q1044,Sierra Leone,http://www.wikidata.org/entity/Q3780,Freetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Sierra%20Leone.svg,7557212,71740,🇸🇱,http://commons.wikimedia.org/wiki/Special:FilePath/Sierra%20Leone%20%28orthographic%20projection%29.svg,253
http://www.wikidata.org/entity/Q921,Brunei,http://www.wikidata.org/entity/Q9279,Bandar Seri Begawan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Brunei.svg,428697,5765.313533,🇧🇳,http://commons.wikimedia.org/wiki/Special:FilePath/Brunei%20on%20the%20globe%20%28Southeast%20Asia%20centered%29.svg,252
http://www.wikidata.org/entity/Q921,Brunei,http://www.wikidata.org/entity/Q9279,Bandar Seri Begawan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Brunei.svg,428697,5765.313533,🇧🇳,http://commons.wikimedia.org/wiki/Special:FilePath/LocationBrunei.svg,252
http://www.wikidata.org/entity/Q1020,Malawi,http://www.wikidata.org/entity/Q3876,Lilongwe,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Malawi.svg,18622104,118484.186083,🇲🇼,http://commons.wikimedia.org/wiki/Special:FilePath/LocationMalawi.svg,252
http://www.wikidata.org/entity/Q1020,Malawi,http://www.wikidata.org/entity/Q3876,Lilongwe,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Malawi.svg,18622104,118484.186083,🇲🇼,http://commons.wikimedia.org/wiki/Special:FilePath/Malawi%20%28orthographic%20projection%29.svg,252
http://www.wikidata.org/entity/Q971,Republic of the Congo,http://www.wikidata.org/entity/Q3844,Brazzaville,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Republic%20of%20the%20Congo.svg,5260750,342000,🇨🇬,http://commons.wikimedia.org/wiki/Special:FilePath/LocationRCongo.svg,251
http://www.wikidata.org/entity/Q971,Republic of the Congo,http://www.wikidata.org/entity/Q3844,Brazzaville,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20the%20Republic%20of%20the%20Congo.svg,5260750,342000,🇨🇬,http://commons.wikimedia.org/wiki/Special:FilePath/Republic%20of%20the%20Congo%20%28orthographic%20projection%29.svg,251
http://www.wikidata.org/entity/Q1000,Gabon,http://www.wikidata.org/entity/Q3825,Libreville,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Gabon.svg,2025137,267667,🇬🇦,http://commons.wikimedia.org/wiki/Special:FilePath/Gabon%20%28orthographic%20projection%29.svg,251
http://www.wikidata.org/entity/Q1000,Gabon,http://www.wikidata.org/entity/Q3825,Libreville,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Gabon.svg,2025137,267667,🇬🇦,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGabon.svg,251
http://www.wikidata.org/entity/Q398,Bahrain,http://www.wikidata.org/entity/Q3882,Manama,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Bahrain.svg,1492584,765.004788,🇧🇭,http://commons.wikimedia.org/wiki/Special:FilePath/Map%20of%20Bahrain.svg,251
http://www.wikidata.org/entity/Q790,Haiti,http://www.wikidata.org/entity/Q34261,Port-au-Prince,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Haiti.svg,10981229,27750,🇭🇹,http://commons.wikimedia.org/wiki/Special:FilePath/LocationHaiti.svg,251
http://www.wikidata.org/entity/Q790,Haiti,http://www.wikidata.org/entity/Q34261,Port-au-Prince,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Haiti.svg,10981229,27750,🇭🇹,http://commons.wikimedia.org/wiki/Special:FilePath/Haiti%20%28orthographic%20projection%29.svg,251
http://www.wikidata.org/entity/Q826,Maldives,http://www.wikidata.org/entity/Q9347,Malé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Maldives.svg,436330,298,🇲🇻,http://commons.wikimedia.org/wiki/Special:FilePath/Maldives%20%28orthographic%20projection%29.svg,250
http://www.wikidata.org/entity/Q945,Togo,http://www.wikidata.org/entity/Q3792,Lomé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Togo.svg,7797694,56785,🇹🇬,http://commons.wikimedia.org/wiki/Special:FilePath/LocationTogo.svg,250
http://www.wikidata.org/entity/Q945,Togo,http://www.wikidata.org/entity/Q3792,Lomé,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Togo.svg,7797694,56785,🇹🇬,http://commons.wikimedia.org/wiki/Special:FilePath/Togo%20on%20the%20globe%20%28Africa%20centered%29.svg,250
http://www.wikidata.org/entity/Q1011,Cape Verde,http://www.wikidata.org/entity/Q3751,Praia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Cape%20Verde.svg,546388,4033,🇨🇻,http://commons.wikimedia.org/wiki/Special:FilePath/CPV%20orthographic%20NaturalEarth.svg,250
http://www.wikidata.org/entity/Q1011,Cape Verde,http://www.wikidata.org/entity/Q3751,Praia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Cape%20Verde.svg,546388,4033,🇨🇻,http://commons.wikimedia.org/wiki/Special:FilePath/LocationCapeVerde.svg,250
http://www.wikidata.org/entity/Q1007,Guinea-Bissau,http://www.wikidata.org/entity/Q3739,Bissau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guinea-Bissau.svg,1861283,36125,🇬🇼,http://commons.wikimedia.org/wiki/Special:FilePath/Guinea-Bissau%20on%20the%20globe%20%28Africa%20centered%29.svg,249
http://www.wikidata.org/entity/Q1007,Guinea-Bissau,http://www.wikidata.org/entity/Q3739,Bissau,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guinea-Bissau.svg,1861283,36125,🇬🇼,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGuineaBissau.svg,249
http://www.wikidata.org/entity/Q730,Suriname,http://www.wikidata.org/entity/Q3001,Paramaribo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Suriname.svg,563402,163270,🇸🇷,http://commons.wikimedia.org/wiki/Special:FilePath/LocationSuriname.svg,249
http://www.wikidata.org/entity/Q730,Suriname,http://www.wikidata.org/entity/Q3001,Paramaribo,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Suriname.svg,563402,163270,🇸🇷,http://commons.wikimedia.org/wiki/Special:FilePath/SUR%20orthographic.svg,249
http://www.wikidata.org/entity/Q734,Guyana,http://www.wikidata.org/entity/Q10717,Georgetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guyana.svg,777859,214970,🇬🇾,http://commons.wikimedia.org/wiki/Special:FilePath/GUY%20orthographic.svg,248
http://www.wikidata.org/entity/Q734,Guyana,http://www.wikidata.org/entity/Q10717,Georgetown,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Guyana.svg,777859,214970,🇬🇾,http://commons.wikimedia.org/wiki/Special:FilePath/LocationGuyana.svg,248
http://www.wikidata.org/entity/Q1014,Liberia,http://www.wikidata.org/entity/Q3748,Monrovia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Liberia.svg,4731906,111369,🇱🇷,http://commons.wikimedia.org/wiki/Special:FilePath/Liberia%20%28orthographic%20projection%29.svg,247
http://www.wikidata.org/entity/Q1014,Liberia,http://www.wikidata.org/entity/Q3748,Monrovia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Liberia.svg,4731906,111369,🇱🇷,http://commons.wikimedia.org/wiki/Special:FilePath/LocationLiberia.svg,247
http://www.wikidata.org/entity/Q792,El Salvador,http://www.wikidata.org/entity/Q3110,San Salvador,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20El%20Salvador.svg,6420746,20742,🇸🇻,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Salvador%20%28orthographic%20projection%29.svg,247
http://www.wikidata.org/entity/Q574,East Timor,http://www.wikidata.org/entity/Q9310,Dili,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20East%20Timor.svg,1296311,14918.72,🇹🇱,http://commons.wikimedia.org/wiki/Special:FilePath/LocationEastTimor.svg,246
http://www.wikidata.org/entity/Q574,East Timor,http://www.wikidata.org/entity/Q9310,Dili,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20East%20Timor.svg,1296311,14918.72,🇹🇱,http://commons.wikimedia.org/wiki/Special:FilePath/Timor%20Leste%20%28orthographic%20projection%29.svg,246
http://www.wikidata.org/entity/Q766,Jamaica,http://www.wikidata.org/entity/Q34692,Kingston,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Jamaica.svg,2890299,10991.90954,🇯🇲,http://commons.wikimedia.org/wiki/Special:FilePath/LocationJamaica.svg,242
http://www.wikidata.org/entity/Q766,Jamaica,http://www.wikidata.org/entity/Q34692,Kingston,http://commons.wikimedia.org/wiki/Special:FilePath/Flag%20of%20Jamaica.svg,2890299,10991.90954,🇯🇲,http://commons.wikimedia.org/wiki/Special:FilePath/Jamaica%20%28orthographic%20projection%29.svg,242
